Date,Exercise,Reps,Weight(kg),Duration(s),Distance(m),Incline,Resistance,isWarmup,Note,multiplier,
2020-02-01 18:58:26 +0000,Lat Pulldown,5,29.48353911,0,0,0,0,FALSE,,1,
2020-02-01 18:58:26 +0000,Lat Pulldown,5,29.48353911,0,0,0,0,FALSE,,1,
2020-02-01 18:58:26 +0000,Lat Pulldown,5,29.48353911,0,0,0,0,FALSE,,1,
2020-02-01 18:58:26 +0000,Foam Roll Lower Back,8,0,0,0,0,0,FALSE,,1,
2020-02-01 18:58:26 +0000,Foam Roll Lats,8,0,0,0,0,0,FALSE,,2,
2020-02-01 18:58:26 +0000,Supine Back Stretch,0,0,15,0,0,0,FALSE,,0,
2020-02-01 18:58:26 +0000,Supine Back Stretch,0,0,15,0,0,0,FALSE,,0,
2020-01-30 16:30:04 +0000,Jump Squat,5,0,0,0,0,0,FALSE,,1,
2020-01-30 16:30:04 +0000,Jump Squat,5,0,0,0,0,0,FALSE,,1,
2020-01-30 16:30:04 +0000,Jump Squat,5,0,0,0,0,0,FALSE,,1,
2020-01-30 16:30:04 +0000,Jump Squat,5,0,0,0,0,0,FALSE,,1,
2020-01-30 16:30:04 +0000,Jump Squat,5,0,0,0,0,0,FALSE,,1,
2020-01-30 16:30:04 +0000,Jump Squat,5,0,0,0,0,0,FALSE,,1,
2020-01-30 16:30:04 +0000,Back Squat,10,20.41168092,0,0,0,0,TRUE,,1,
2020-01-30 16:30:04 +0000,Back Squat,5,24.94761002,0,0,0,0,TRUE,,1,
2020-01-30 16:30:04 +0000,Back Squat,5,34.01946821,0,0,0,0,FALSE,,1,
2020-01-30 16:30:04 +0000,Back Squat,5,34.01946821,0,0,0,0,FALSE,,1,
2020-01-30 16:30:04 +0000,Back Squat,5,34.01946821,0,0,0,0,FALSE,,1,
2020-01-30 16:30:04 +0000,Back Squat,5,34.01946821,0,0,0,0,FALSE,,1,
2020-01-30 16:30:04 +0000,Back Squat,6,36.28743275,0,0,0,0,FALSE,,1,
2020-01-30 16:30:04 +0000,Single Leg Glute Bridge,20,0,0,0,0,0,FALSE,,2,
2020-01-30 16:30:04 +0000,Single Leg Glute Bridge,20,0,0,0,0,0,FALSE,,2,
2020-01-30 16:30:04 +0000,Single Leg Glute Bridge,20,0,0,0,0,0,FALSE,,2,
2020-01-30 16:30:04 +0000,Single Leg Glute Bridge,20,0,0,0,0,0,FALSE,,2,
2020-01-30 16:30:04 +0000,Single Leg Glute Bridge,10,0,0,0,0,0,FALSE,,2,
2020-01-30 16:30:04 +0000,Mini Loop Band Lateral Walk,10,0,0,0,0,0,FALSE,,2,
2020-01-30 16:30:04 +0000,Mini Loop Band Lateral Walk,10,0,0,0,0,0,FALSE,,2,
2020-01-30 16:30:04 +0000,Vertical Knee Raise,30,0,0,0,0,0,FALSE,,1,
2020-01-30 16:30:04 +0000,Vertical Knee Raise,30,0,0,0,0,0,FALSE,,1,
2020-01-30 16:30:04 +0000,Vertical Knee Raise,30,0,0,0,0,0,FALSE,,1,
2020-01-30 16:30:04 +0000,Side Leg Raises,20,9.979044008,0,0,0,0,FALSE,,2,
2020-01-30 16:30:04 +0000,Side Leg Raises,20,9.979044008,0,0,0,0,FALSE,,2,
2020-01-30 16:30:04 +0000,Side Leg Raises,20,9.979044008,0,0,0,0,FALSE,,2,
2020-01-30 16:30:04 +0000,Foam Roll Quadriceps,8,0,0,0,0,0,FALSE,,2,
2020-01-30 16:30:04 +0000,Foam Roll Glutes,8,0,0,0,0,0,FALSE,,1,
2020-01-30 16:30:04 +0000,Up Dog,0,0,15,0,0,0,FALSE,,0,
2020-01-30 16:30:04 +0000,Up Dog,0,0,15,0,0,0,FALSE,,0,
2020-01-30 16:30:04 +0000,Shin Box Quad,0,0,15,0,0,0,FALSE,,0,
2020-01-30 16:30:04 +0000,Shin Box Quad,0,0,15,0,0,0,FALSE,,0,
2020-01-28 18:15:43 +0000,Foam Roll Hamstrings,8,0,0,0,0,0,FALSE,,2,
2020-01-28 18:15:43 +0000,Reach Behind and Open,0,0,8,0,0,0,FALSE,,0,
2020-01-28 18:15:43 +0000,Reach Behind and Open,0,0,8,0,0,0,FALSE,,0,
2020-01-28 18:15:43 +0000,Wall Pectoral Stretch,0,0,15,0,0,0,FALSE,,0,
2020-01-28 18:15:43 +0000,Wall Pectoral Stretch,0,0,15,0,0,0,FALSE,,0,
2020-01-28 18:15:43 +0000,Bear Crawl,8,0,0,0,0,0,FALSE,,1,
2020-01-28 18:15:43 +0000,Bear Crawl,8,0,0,0,0,0,FALSE,,1,
2020-01-28 18:15:43 +0000,Push Up,6,0,0,0,0,0,FALSE,,1,
2020-01-28 18:15:43 +0000,Push Up,6,0,0,0,0,0,FALSE,,1,
2020-01-28 18:15:43 +0000,Push Up,6,0,0,0,0,0,FALSE,,1,
2020-01-28 18:15:43 +0000,Scissor Kick,16,0,0,0,0,0,FALSE,,2,
2020-01-28 18:15:43 +0000,Scissor Kick,16,0,0,0,0,0,FALSE,,2,
2020-01-28 18:15:43 +0000,Kettlebell Sumo Squat,10,6.803893642,0,0,0,0,FALSE,,1,
2020-01-28 18:15:43 +0000,Kettlebell Sumo Squat,10,9.071858189,0,0,0,0,FALSE,,1,
2020-01-28 18:15:43 +0000,Kettlebell Sumo Squat,10,9.071858189,0,0,0,0,FALSE,,1,
2020-01-28 18:15:43 +0000,Kettlebell Sumo Squat,10,9.071858189,0,0,0,0,FALSE,,1,
2020-01-28 18:15:43 +0000,Single Leg Kettlebell Deadlift,10,6.803893642,0,0,0,0,FALSE,,2,
2020-01-28 18:15:43 +0000,Single Leg Kettlebell Deadlift,10,6.803893642,0,0,0,0,FALSE,,2,
2020-01-28 18:15:43 +0000,Single Leg Kettlebell Deadlift,10,9.071858189,0,0,0,0,FALSE,,2,
2020-01-28 18:15:43 +0000,Single Leg Kettlebell Deadlift,12,9.071858189,0,0,0,0,FALSE,,2,
2020-01-28 18:15:43 +0000,Box Jump,7,0,0,0,0,0,FALSE,,1,
2020-01-28 18:15:43 +0000,Box Jump,8,0,0,0,0,0,FALSE,,1,
2020-01-28 18:15:43 +0000,Box Jump,8,0,0,0,0,0,FALSE,,1,
2020-01-28 18:15:43 +0000,Lying Hamstrings Curl,6,19.50449511,0,0,0,0,FALSE,,1,
2020-01-28 18:15:43 +0000,Lying Hamstrings Curl,6,24.94761002,0,0,0,0,FALSE,,1,
2020-01-28 18:15:43 +0000,Lying Hamstrings Curl,6,24.94761002,0,0,0,0,FALSE,,1,
2020-01-28 18:15:43 +0000,Lying Hamstrings Curl,6,27.21557457,0,0,0,0,FALSE,,1,
2020-01-28 18:15:43 +0000,Dumbbell Bench Press,10,6.803893642,0,0,0,0,FALSE,,2,
2020-01-28 18:15:43 +0000,Dumbbell Bench Press,10,6.803893642,0,0,0,0,FALSE,,2,
2020-01-28 18:15:43 +0000,Machine Bench Press,5,24.94761002,0,0,0,0,FALSE,,1,
2020-01-28 18:15:43 +0000,Machine Bench Press,4,24.94761002,0,0,0,0,FALSE,,1,
2020-01-28 18:15:43 +0000,Machine Bench Press,4,22.67964547,0,0,0,0,FALSE,,1,
2020-01-28 18:15:43 +0000,Machine Bench Press,3,22.67964547,0,0,0,0,FALSE,,1,
2020-01-28 18:15:43 +0000,Inverted Row,5,0,0,0,0,0,FALSE,,1,
2020-01-28 18:15:43 +0000,Inverted Row,5,0,0,0,0,0,FALSE,,1,
2020-01-28 18:15:43 +0000,Inverted Row,5,0,0,0,0,0,FALSE,,1,
2020-01-28 18:15:43 +0000,Inverted Row,5,0,0,0,0,0,FALSE,,1,
2020-01-25 17:47:37 +0000,Dumbbell Row,5,9.071858189,0,0,0,0,FALSE,,2,
2020-01-25 17:47:37 +0000,Dumbbell Row,5,9.071858189,0,0,0,0,FALSE,,2,
2020-01-25 17:47:37 +0000,Dumbbell Row,5,9.071858189,0,0,0,0,FALSE,,2,
2020-01-25 17:47:37 +0000,Dumbbell Row,5,9.071858189,0,0,0,0,FALSE,,2,
2020-01-25 17:47:37 +0000,Dumbbell Row,5,9.071858189,0,0,0,0,FALSE,,2,
2020-01-25 17:47:37 +0000,Mini Loop Band Lateral Walk,8,0,0,0,0,0,FALSE,,2,
2020-01-25 17:47:37 +0000,Mini Loop Band Lateral Walk,8,0,0,0,0,0,FALSE,,2,
2020-01-25 17:47:37 +0000,Dead Hang,0,0,15,0,0,0,FALSE,,0,
2020-01-25 17:47:37 +0000,Dead Hang,0,0,15,0,0,0,FALSE,,0,
2020-01-25 17:47:37 +0000,Lat Pulldown,8,13.60778728,0,0,0,0,TRUE,,1,
2020-01-25 17:47:37 +0000,Lat Pulldown,5,27.21557457,0,0,0,0,FALSE,,1,
2020-01-25 17:47:37 +0000,Lat Pulldown,5,27.21557457,0,0,0,0,FALSE,,1,
2020-01-25 17:47:37 +0000,Lat Pulldown,7,29.48353911,0,0,0,0,FALSE,,1,
2020-01-25 17:47:37 +0000,Lat Pulldown,7,29.48353911,0,0,0,0,FALSE,,1,
2020-01-25 17:47:37 +0000,Dumbbell Shoulder Press,12,4.535929094,0,0,0,0,FALSE,,2,
2020-01-25 17:47:37 +0000,Dumbbell Shoulder Press,12,4.535929094,0,0,0,0,FALSE,,2,
2020-01-25 17:47:37 +0000,Dumbbell Shoulder Press,12,4.535929094,0,0,0,0,FALSE,,2,
2020-01-25 17:47:37 +0000,Reverse Grip Pull Down,12,15.87575183,0,0,0,0,FALSE,,1,
2020-01-25 17:47:37 +0000,Reverse Grip Pull Down,12,20.41168092,0,0,0,0,FALSE,,1,
2020-01-25 17:47:37 +0000,Reverse Grip Pull Down,12,20.41168092,0,0,0,0,FALSE,,1,
2020-01-25 17:47:37 +0000,Single Arm Lat Pulldown,12,5.669911368,0,0,0,0,FALSE,,2,
2020-01-25 17:47:37 +0000,Single Arm Lat Pulldown,12,5.669911368,0,0,0,0,FALSE,,2,
2020-01-25 17:47:37 +0000,Single Arm Lat Pulldown,12,5.669911368,0,0,0,0,FALSE,,2,
2020-01-25 17:47:37 +0000,Cable Face Pull,12,10.20584046,0,0,0,0,FALSE,,1,
2020-01-25 17:47:37 +0000,Cable Face Pull,12,10.20584046,0,0,0,0,FALSE,,1,
2020-01-25 17:47:37 +0000,Cable Face Pull,12,10.20584046,0,0,0,0,FALSE,,1,
2020-01-25 17:47:37 +0000,Dumbbell Rear Delt Raise,15,2.267964547,0,0,0,0,FALSE,,2,
2020-01-25 17:47:37 +0000,Dumbbell Rear Delt Raise,15,2.267964547,0,0,0,0,FALSE,,2,
2020-01-25 17:47:37 +0000,Dumbbell Rear Delt Raise,15,2.267964547,0,0,0,0,FALSE,,2,
2020-01-24 23:19:05 +0000,Rowing,0,0,222,739,0,0,FALSE,,0,
2020-01-24 23:19:05 +0000,Lunge Jump,15,0,0,0,0,0,FALSE,,2,
2020-01-24 23:19:05 +0000,Lunge Jump,15,0,0,0,0,0,FALSE,,2,
2020-01-24 23:19:05 +0000,Cable Tricep Pushdown,8,9.071858189,0,0,0,0,FALSE,,1,
2020-01-24 23:19:05 +0000,Cable Tricep Pushdown,8,9.071858189,0,0,0,0,FALSE,,1,
2020-01-24 23:19:05 +0000,Cable Tricep Pushdown,10,11.33982274,0,0,0,0,FALSE,,1,
2020-01-24 23:19:05 +0000,Cable Tricep Pushdown,8,11.33982274,0,0,0,0,FALSE,,1,
2020-01-24 23:19:05 +0000,Single Leg Glute Bridge,20,0,0,0,0,0,FALSE,,2,
2020-01-24 23:19:05 +0000,Single Leg Glute Bridge,20,0,0,0,0,0,FALSE,,2,
2020-01-24 23:19:05 +0000,Single Leg Glute Bridge,20,0,0,0,0,0,FALSE,,2,
2020-01-24 23:19:05 +0000,Dumbbell Kickbacks,8,2.721557457,0,0,0,0,FALSE,,2,
2020-01-24 23:19:05 +0000,Dumbbell Kickbacks,8,3.628743275,0,0,0,0,FALSE,,2,
2020-01-24 23:19:05 +0000,Dumbbell Kickbacks,8,3.628743275,0,0,0,0,FALSE,,2,
2020-01-24 23:19:05 +0000,Dumbbell Kickbacks,8,3.628743275,0,0,0,0,FALSE,,2,
2020-01-24 23:19:05 +0000,Hang Clean,6,20.41168092,0,0,0,0,FALSE,,1,
2020-01-24 23:19:05 +0000,Hang Clean,6,20.41168092,0,0,0,0,FALSE,,1,
2020-01-24 23:19:05 +0000,Hang Clean,4,20.41168092,0,0,0,0,FALSE,,1,
2020-01-24 23:19:05 +0000,Hang Clean,4,20.41168092,0,0,0,0,FALSE,,1,
2020-01-24 23:19:05 +0000,Back Squat,10,20.41168092,0,0,0,0,TRUE,,1,
2020-01-24 23:19:05 +0000,Back Squat,5,24.94761002,0,0,0,0,TRUE,,1,
2020-01-24 23:19:05 +0000,Back Squat,6,34.01946821,0,0,0,0,FALSE,,1,
2020-01-24 23:19:05 +0000,Back Squat,7,34.01946821,0,0,0,0,FALSE,,1,
2020-01-24 23:19:05 +0000,Back Squat,7,34.01946821,0,0,0,0,FALSE,,1,
2020-01-24 23:19:05 +0000,Balance Trainer Crunch,18,0,0,0,0,0,FALSE,,1,
2020-01-24 23:19:05 +0000,Balance Trainer Crunch,18,0,0,0,0,0,FALSE,,1,
2020-01-24 23:19:05 +0000,Balance Trainer Crunch,18,0,0,0,0,0,FALSE,,1,
2020-01-21 21:41:37 +0000,Chest Doorway Stretch,0,0,15,0,0,0,FALSE,,0,
2020-01-21 21:41:37 +0000,Chest Doorway Stretch,0,0,15,0,0,0,FALSE,,0,
2020-01-21 21:41:37 +0000,Reach Behind and Open,0,0,8,0,0,0,FALSE,,0,
2020-01-21 21:41:37 +0000,Reach Behind and Open,0,0,8,0,0,0,FALSE,,0,
2020-01-21 21:41:37 +0000,Cross-body Arm Stretch,0,0,15,0,0,0,FALSE,,0,
2020-01-21 21:41:37 +0000,Cross-body Arm Stretch,0,0,15,0,0,0,FALSE,,0,
2020-01-21 21:41:37 +0000,Push Up,5,0,0,0,0,0,FALSE,,1,
2020-01-21 21:41:37 +0000,Push Up,5,0,0,0,0,0,FALSE,,1,
2020-01-21 21:41:37 +0000,Push Up,5,0,0,0,0,0,FALSE,,1,
2020-01-21 21:41:37 +0000,Push Up,5,0,0,0,0,0,FALSE,,1,
2020-01-21 21:41:37 +0000,Barbell Bench Press,10,20.41168092,0,0,0,0,TRUE,,1,
2020-01-21 21:41:37 +0000,Barbell Bench Press,5,24.94761002,0,0,0,0,FALSE,,1,
2020-01-21 21:41:37 +0000,Barbell Bench Press,5,24.94761002,0,0,0,0,FALSE,,1,
2020-01-21 21:41:37 +0000,Barbell Bench Press,5,24.94761002,0,0,0,0,FALSE,,1,
2020-01-21 21:41:37 +0000,Barbell Bench Press,5,24.94761002,0,0,0,0,FALSE,,1,
2020-01-21 21:41:37 +0000,Barbell Bench Press,5,24.94761002,0,0,0,0,FALSE,,1,
2020-01-21 21:41:37 +0000,Dumbbell Bicep Curl,9,4.535929094,0,0,0,0,FALSE,,2,
2020-01-21 21:41:37 +0000,Dumbbell Bicep Curl,9,4.535929094,0,0,0,0,FALSE,,2,
2020-01-21 21:41:37 +0000,Dumbbell Bicep Curl,9,4.535929094,0,0,0,0,FALSE,,2,
2020-01-21 21:41:37 +0000,Dumbbell Bicep Curl,9,4.535929094,0,0,0,0,FALSE,,2,
2020-01-21 21:41:37 +0000,Dumbbell Bicep Curl,9,4.535929094,0,0,0,0,FALSE,,2,
2020-01-21 21:41:37 +0000,Hammer Curls,6,4.535929094,0,0,0,0,FALSE,,2,
2020-01-21 21:41:37 +0000,Hammer Curls,6,4.535929094,0,0,0,0,FALSE,,2,
2020-01-21 21:41:37 +0000,Hammer Curls,6,4.535929094,0,0,0,0,FALSE,,2,
2020-01-21 21:41:37 +0000,Vertical Knee Raise,20,0,0,0,0,0,FALSE,,1,
2020-01-21 21:41:37 +0000,Vertical Knee Raise,20,0,0,0,0,0,FALSE,,1,
2020-01-21 21:41:37 +0000,Vertical Knee Raise,20,0,0,0,0,0,FALSE,,1,
2020-01-21 21:41:37 +0000,Single Leg Romanian Deadlift,8,6.803893642,0,0,0,0,FALSE,,2,
2020-01-21 21:41:37 +0000,Single Leg Romanian Deadlift,8,6.803893642,0,0,0,0,FALSE,,2,
2020-01-21 21:41:37 +0000,Single Leg Romanian Deadlift,8,6.803893642,0,0,0,0,FALSE,,2,
2020-01-18 17:48:21 +0000,Stair Stepper,0,0,300,0,0,0,FALSE,,0,
2020-01-18 17:48:21 +0000,Lat Pulldown,8,18.14371638,0,0,0,0,TRUE,,1,
2020-01-18 17:48:21 +0000,Lat Pulldown,5,27.21557457,0,0,0,0,FALSE,,1,
2020-01-18 17:48:21 +0000,Lat Pulldown,5,27.21557457,0,0,0,0,FALSE,,1,
2020-01-18 17:48:21 +0000,Lat Pulldown,5,27.21557457,0,0,0,0,FALSE,,1,
2020-01-18 17:48:21 +0000,Lat Pulldown,5,27.21557457,0,0,0,0,FALSE,,1,
2020-01-18 17:48:21 +0000,Lat Pulldown,5,27.21557457,0,0,0,0,FALSE,,1,
2020-01-18 17:48:21 +0000,Cable Tricep Pushdown,5,9.071858189,0,0,0,0,FALSE,,1,
2020-01-18 17:48:21 +0000,Cable Tricep Pushdown,5,9.071858189,0,0,0,0,FALSE,,1,
2020-01-18 17:48:21 +0000,Cable Tricep Pushdown,9,11.33982274,0,0,0,0,FALSE,,1,
2020-01-18 17:48:21 +0000,Cable Tricep Pushdown,7,11.33982274,0,0,0,0,FALSE,,1,
2020-01-18 17:48:21 +0000,Dumbbell Row,5,9.071858189,0,0,0,0,FALSE,,2,
2020-01-18 17:48:21 +0000,Dumbbell Row,5,9.071858189,0,0,0,0,FALSE,,2,
2020-01-18 17:48:21 +0000,Dumbbell Row,5,9.071858189,0,0,0,0,FALSE,,2,
2020-01-18 17:48:21 +0000,Dumbbell Row,5,9.071858189,0,0,0,0,FALSE,,2,
2020-01-18 17:48:21 +0000,Smith Machine Overhead Shoulder Press,5,11.33982274,0,0,0,0,TRUE,,1,
2020-01-18 17:48:21 +0000,Smith Machine Overhead Shoulder Press,2,4.535929094,0,0,0,0,FALSE,,1,
2020-01-18 17:48:21 +0000,Smith Machine Overhead Shoulder Press,3,2.267964547,0,0,0,0,FALSE,,1,
2020-01-18 17:48:21 +0000,Smith Machine Overhead Shoulder Press,2,2.267964547,0,0,0,0,FALSE,,1,
2020-01-18 17:48:21 +0000,Smith Machine Overhead Shoulder Press,2,2.267964547,0,0,0,0,FALSE,,1,
2020-01-18 17:48:21 +0000,Dead Hang,0,0,10,0,0,0,FALSE,,0,
2020-01-18 17:48:21 +0000,Dead Hang,0,0,10,0,0,0,FALSE,,0,
2020-01-18 17:48:21 +0000,Toe Touchers,16,0,0,0,0,0,FALSE,,1,
2020-01-18 17:48:21 +0000,Toe Touchers,16,0,0,0,0,0,FALSE,,1,
2020-01-18 17:48:21 +0000,Toe Touchers,16,0,0,0,0,0,FALSE,,1,
2020-01-16 22:30:40 +0000,Lunge with Ankle Grab,0,0,15,0,0,0,FALSE,,0,
2020-01-16 22:30:40 +0000,Lunge with Ankle Grab,0,0,15,0,0,0,FALSE,,0,
2020-01-16 22:30:40 +0000,Knee to Chest Stretch,0,0,15,0,0,0,FALSE,,0,
2020-01-16 22:30:40 +0000,Knee to Chest Stretch,0,0,15,0,0,0,FALSE,,0,
2020-01-16 22:30:40 +0000,Back Squat,10,14.96856601,0,0,0,0,TRUE,,1,
2020-01-16 22:30:40 +0000,Back Squat,5,27.21557457,0,0,0,0,FALSE,,1,
2020-01-16 22:30:40 +0000,Back Squat,5,31.75150366,0,0,0,0,FALSE,,1,
2020-01-16 22:30:40 +0000,Back Squat,9,34.01946821,0,0,0,0,FALSE,,1,
2020-01-16 22:30:40 +0000,Back Squat,10,34.01946821,0,0,0,0,FALSE,,1,
2020-01-16 22:30:40 +0000,Good Morning,10,20.41168092,0,0,0,0,FALSE,,1,
2020-01-16 22:30:40 +0000,Good Morning,10,24.94761002,0,0,0,0,FALSE,,1,
2020-01-16 22:30:40 +0000,Good Morning,10,24.94761002,0,0,0,0,FALSE,,1,
2020-01-16 22:30:40 +0000,Lying Hamstrings Curl,8,14.96856601,0,0,0,0,TRUE,,1,
2020-01-16 22:30:40 +0000,Lying Hamstrings Curl,5,24.94761002,0,0,0,0,FALSE,,1,
2020-01-16 22:30:40 +0000,Lying Hamstrings Curl,5,24.94761002,0,0,0,0,FALSE,,1,
2020-01-16 22:30:40 +0000,Lying Hamstrings Curl,5,24.94761002,0,0,0,0,FALSE,,1,
2020-01-16 22:30:40 +0000,Lying Hamstrings Curl,5,24.94761002,0,0,0,0,FALSE,,1,
2020-01-16 22:30:40 +0000,Mini Loop Band Lateral Walk,10,0,0,0,0,0,FALSE,,2,
2020-01-16 22:30:40 +0000,Mini Loop Band Lateral Walk,10,0,0,0,0,0,FALSE,,2,
2020-01-16 22:30:40 +0000,Kettlebell Swing,8,9.071858189,0,0,0,0,FALSE,,1,
2020-01-16 22:30:40 +0000,Kettlebell Swing,8,11.33982274,0,0,0,0,FALSE,,1,
2020-01-16 22:30:40 +0000,Kettlebell Swing,8,11.33982274,0,0,0,0,FALSE,,1,
2020-01-16 22:30:40 +0000,Kettlebell Swing,8,11.33982274,0,0,0,0,FALSE,,1,
2020-01-16 22:30:40 +0000,Side Leg Raises,20,4.535929094,0,0,0,0,FALSE,,2,
2020-01-16 22:30:40 +0000,Side Leg Raises,20,4.535929094,0,0,0,0,FALSE,,2,
2020-01-16 22:30:40 +0000,Bicycle Crunch,29,0,0,0,0,0,FALSE,,2,
2020-01-16 22:30:40 +0000,Bicycle Crunch,29,0,0,0,0,0,FALSE,,2,
2020-01-16 22:30:40 +0000,Bicycle Crunch,29,0,0,0,0,0,FALSE,,2,
2020-01-14 17:58:25 +0000,Push Up on Knees,5,0,0,0,0,0,FALSE,,1,
2020-01-14 17:58:25 +0000,Push Up on Knees,5,0,0,0,0,0,FALSE,,1,
2020-01-14 17:58:25 +0000,Push Up on Knees,5,0,0,0,0,0,FALSE,,1,
2020-01-14 17:58:25 +0000,Dumbbell Row,9,8.16467237,0,0,0,0,FALSE,,2,
2020-01-14 17:58:25 +0000,Dumbbell Row,9,6.803893642,0,0,0,0,FALSE,,2,
2020-01-14 17:58:25 +0000,Dumbbell Row,9,6.803893642,0,0,0,0,FALSE,,2,
2020-01-14 17:58:25 +0000,Dumbbell Row,9,6.803893642,0,0,0,0,FALSE,,2,
2020-01-14 17:58:25 +0000,Dumbbell Bench Press,8,6.803893642,0,0,0,0,FALSE,,2,
2020-01-14 17:58:25 +0000,Dumbbell Bench Press,8,6.803893642,0,0,0,0,FALSE,,2,
2020-01-14 17:58:25 +0000,Dumbbell Bench Press,8,6.803893642,0,0,0,0,FALSE,,2,
2020-01-14 17:58:25 +0000,Dumbbell Bench Press,8,6.803893642,0,0,0,0,FALSE,,2,
2020-01-14 17:58:25 +0000,Dumbbell Bicep Curl,8,4.535929094,0,0,0,0,FALSE,,2,
2020-01-14 17:58:25 +0000,Dumbbell Bicep Curl,8,4.535929094,0,0,0,0,FALSE,,2,
2020-01-14 17:58:25 +0000,Dumbbell Bicep Curl,8,4.535929094,0,0,0,0,FALSE,,2,
2020-01-14 17:58:25 +0000,Dumbbell Bicep Curl,8,4.535929094,0,0,0,0,FALSE,,2,
2020-01-07 21:05:20 +0000,Foam Roll Hamstrings,8,0,0,0,0,0,FALSE,,2,
2020-01-07 21:05:20 +0000,Foam Roll Glutes,8,0,0,0,0,0,FALSE,,1,
2020-01-07 21:05:20 +0000,Single Leg Straight Forward Bend,0,0,15,0,0,0,FALSE,,0,
2020-01-07 21:05:20 +0000,Single Leg Straight Forward Bend,0,0,15,0,0,0,FALSE,,0,
2020-01-07 21:05:20 +0000,Reach Behind and Open,0,0,8,0,0,0,FALSE,,0,
2020-01-07 21:05:20 +0000,Reach Behind and Open,0,0,8,0,0,0,FALSE,,0,
2020-01-07 21:05:20 +0000,Overhead PVC Shoulder Stretch,8,0,0,0,0,0,FALSE,,1,
2020-01-07 21:05:20 +0000,Overhead PVC Shoulder Stretch,8,0,0,0,0,0,FALSE,,1,
2020-01-07 21:05:20 +0000,Dumbbell Front Raise,5,3.628743275,0,0,0,0,FALSE,,2,
2020-01-07 21:05:20 +0000,Dumbbell Front Raise,5,3.628743275,0,0,0,0,FALSE,,2,
2020-01-07 21:05:20 +0000,Dumbbell Front Raise,5,3.628743275,0,0,0,0,FALSE,,2,
2020-01-07 21:05:20 +0000,Dumbbell Front Raise,5,3.628743275,0,0,0,0,FALSE,,2,
2020-01-07 21:05:20 +0000,Dumbbell Front Raise,5,3.628743275,0,0,0,0,FALSE,,2,
2020-01-07 21:05:20 +0000,Single Leg Kickback,10,0,0,0,0,0,FALSE,,2,
2020-01-07 21:05:20 +0000,Single Leg Kickback,10,0,0,0,0,0,FALSE,,2,
2020-01-07 21:05:20 +0000,Single Leg Kickback,10,0,0,0,0,0,FALSE,,2,
2020-01-07 21:05:20 +0000,Clean,8,20.41168092,0,0,0,0,FALSE,,1,
2020-01-07 21:05:20 +0000,Clean,8,20.41168092,0,0,0,0,FALSE,,1,
2020-01-07 21:05:20 +0000,Clean,9,20.41168092,0,0,0,0,FALSE,,1,
2020-01-07 21:05:20 +0000,Clean,8,20.41168092,0,0,0,0,FALSE,,1,
2020-01-07 21:05:20 +0000,Deadlift,10,20.41168092,0,0,0,0,TRUE,,1,
2020-01-07 21:05:20 +0000,Deadlift,6,27.21557457,0,0,0,0,FALSE,,1,
2020-01-07 21:05:20 +0000,Deadlift,6,34.01946821,0,0,0,0,FALSE,,1,
2020-01-07 21:05:20 +0000,Deadlift,7,34.01946821,0,0,0,0,FALSE,,1,
2020-01-07 21:05:20 +0000,Deadlift,9,34.01946821,0,0,0,0,FALSE,,1,
2020-01-07 21:05:20 +0000,Barbell Shoulder Press,2,20.41168092,0,0,0,0,FALSE,,1,
2020-01-07 21:05:20 +0000,Barbell Shoulder Press,1,20.41168092,0,0,0,0,FALSE,,1,
2020-01-04 20:37:24 +0000,Foam Roll Quadriceps,8,0,0,0,0,0,FALSE,,2,
2020-01-04 20:37:24 +0000,Dumbbell Bicep Curl,9,5.443114913,0,0,0,0,FALSE,,2,
2020-01-04 20:37:24 +0000,Dumbbell Bicep Curl,9,5.443114913,0,0,0,0,FALSE,,2,
2020-01-04 20:37:24 +0000,Dumbbell Bicep Curl,9,5.443114913,0,0,0,0,FALSE,,2,
2020-01-04 20:37:24 +0000,Goblet Squat,15,6.803893642,0,0,0,0,FALSE,,1,
2020-01-04 20:37:24 +0000,Goblet Squat,15,6.803893642,0,0,0,0,FALSE,,1,
2020-01-04 20:37:24 +0000,Goblet Squat,15,6.803893642,0,0,0,0,FALSE,,1,
2020-01-04 20:37:24 +0000,Hammer Curls,15,3.628743275,0,0,0,0,FALSE,,2,
2020-01-04 20:37:24 +0000,Hammer Curls,15,3.628743275,0,0,0,0,FALSE,,2,
2020-01-04 20:37:24 +0000,Hammer Curls,15,3.628743275,0,0,0,0,FALSE,,2,
2020-01-04 20:37:24 +0000,TRX Squat,25,0,0,0,0,0,FALSE,,1,
2020-01-04 20:37:24 +0000,Back Squat,8,20.41168092,0,0,0,0,TRUE,,1,
2020-01-04 20:37:24 +0000,Back Squat,4,27.21557457,0,0,0,0,FALSE,,1,
2020-01-04 20:37:24 +0000,Back Squat,5,27.21557457,0,0,0,0,FALSE,,1,
2020-01-04 20:37:24 +0000,Back Squat,10,31.75150366,0,0,0,0,FALSE,,1,
2020-01-04 20:37:24 +0000,Back Squat,10,31.75150366,0,0,0,0,FALSE,,1,
2020-01-04 20:37:24 +0000,Barbell Bench Press,5,20.41168092,0,0,0,0,FALSE,,1,
2020-01-04 20:37:24 +0000,Barbell Bench Press,5,24.94761002,0,0,0,0,FALSE,,1,
